subject,stage,cca_corr1,cca_corr2,Xc1_mean,Xc1_std,Xc1_25p,Xc1_median,Xc1_75p,Xc2_mean,Xc2_std,Xc2_25p,Xc2_median,Xc2_75p,Yc1_mean,Yc1_std,Yc1_25p,Yc1_median,Yc1_75p,Yc2_mean,Yc2_std,Yc2_25p,Yc2_median,Yc2_75p
apples-140009.edf,N3,0.7854707780216004,0.5531868559084057,-2.2089661921249372e-17,0.49882537488838347,-0.3198000512101241,-0.004689800614827191,0.31612014991059745,2.358808537761421e-17,0.8645763873015827,-0.5150870522379025,0.03652100015151402,0.562142265911465,3.3835368369528583e-17,0.7137886698362224,-0.4514842276483201,0.005982171686829333,0.4627525943907155,-3.6348852876979276e-17,0.9870021472271165,-0.619881489973958,0.0208560758326769,0.6443914987580831
apples-140009.edf,R,0.523952261726169,0.3579850741857067,1.3290727431483888e-18,1.0463248145641937,-0.6239859668572035,-0.024180876976702938,0.5912588041770476,-8.059633429604974e-18,0.546555648924479,-0.2799852210999453,0.0068893214532547604,0.2889533237921292,-6.55164704795584e-18,0.5515914364243253,-0.32583633702970743,-0.004271435299242364,0.3184088501941993,-6.1341818914541026e-18,1.2748624260841779,-0.31352428013243494,-0.012673820425991675,0.3071324076880609
apples-170366.edf,W,0.5511943203197787,0.28412281450259963,5.798151761505579e-18,1.0980754938162307,-0.4627930539498436,-0.008784584731889256,0.4549681509495927,-2.983664301676611e-18,0.836284092289473,-0.35656457647225875,-0.0010519309468268873,0.3577558422331497,4.859989274895923e-18,1.0843071948044458,-0.42360365557709173,-0.006878202125562697,0.4160055387362343,-1.8455655474288317e-19,0.8818674224793692,-0.29484818437782695,-0.0013633035403935838,0.2879042915816661
apples-170366.edf,N1,0.6365291550373895,0.4225805726333558,1.7143253307227815e-17,0.9958540375444402,-0.5071935237942925,-0.017983998466187714,0.4944495814768463,7.274604199448645e-18,0.7159071368239084,-0.36775345767886597,0.007373032608270073,0.3769114791195883,4.511382449270477e-18,1.1571532632142056,-0.5207667523251168,-0.019576368025943088,0.48151770848982123,-7.782134724991574e-18,0.8027314318069239,-0.3935932402534693,0.0015639139613962119,0.4133751619573202
apples-170366.edf,N2,0.8198927402644348,0.6274400008620095,-7.573088181562003e-18,1.034651162040607,-0.5465217554123831,-0.021208728752643326,0.5231075212410344,1.971215516050667e-18,0.9952234151826469,-0.5000249391281762,0.01710289265694656,0.5258348873920295,5.576729610459668e-18,1.0126676105734458,-0.5047043003945704,-0.012993353010015852,0.4881485848913392,-1.216923864500667e-17,0.9871347516908193,-0.475506125150495,0.019535376493553944,0.5070485789493638
apples-170366.edf,N3,0.8986852486827568,0.7271240655050417,6.527750336657831e-18,1.1177034478834271,-0.6861028271857088,-0.019601645611270577,0.6639924653650008,-5.776770209431709e-18,0.9606636459522356,-0.5857348449979675,0.026076856226659707,0.6224909095154038,-5.314628592677172e-18,1.0329405361501895,-0.6237676010735258,-0.013993771235232258,0.6050257193908188,1.2261194769518802e-17,0.9659236350147894,-0.5659273702122006,0.033721332339892565,0.6135528112171844
apples-170366.edf,R,0.5699868043970845,0.4435500029027739,-1.3961541474584425e-17,1.0685090255583907,-0.5554695497553511,-0.020949385795436475,0.5297551210684777,1.8116762151544074e-17,0.8830129745519082,-0.4744607885568674,0.0019094154069247294,0.4739232398760704,-6.378263739133063e-18,1.2061693097625634,-0.38961698351275076,-0.012349246818359198,0.3729327057748335,1.42524069219716e-17,0.5997308775469352,-0.31295264872038475,0.004928305295252591,0.31748774869859886
apples-160217.edf,W,0.4459240383225884,0.14687598983826594,-2.3684757858670005e-18,0.9872531519956583,-0.3862144102410583,-0.004396556548415,0.3814700494750495,1.1487107561454953e-17,1.0034831821166887,-0.41011627931734035,0.006251135297470746,0.41934649460882156,8.289665250534503e-18,1.0976919729863126,-0.3890868160939684,0.002847617284416181,0.4088784507387615,-4.302731010991718e-18,0.8721509190505538,-0.2927921246886468,-0.0058622444495605806,0.28442935203908887
apples-160217.edf,N1,0.6832402406542809,0.4846432974031182,2.069683455957625e-17,0.8850941437578671,-0.5092173159448652,-0.013766577571858065,0.49372547724786436,1.523112120757548e-17,1.045266039820821,-0.5984460341583677,0.001309593873630836,0.6037718375865175,-5.830094242134155e-18,0.9919180976215085,-0.5514238396507014,-0.007962795523327324,0.5431433033119741,-1.716233992528242e-17,1.0078642867103953,-0.5211807498471758,-0.012798664374279973,0.5070942072776112
apples-160217.edf,N2,0.8241054049113541,0.5323067341607017,-4.785618882402501e-18,0.9623671859345116,-0.5600787982275344,-0.010424442134848992,0.5500705163411161,-2.991417362423801e-17,0.8580821647589765,-0.5007050997716829,0.010303381766503,0.511348264185528,-1.5897988151710003e-17,0.886487282987984,-0.5080479402388646,-0.001425693433323415,0.5093570000680478,8.500556930098002e-18,1.0920891031581275,-0.556660151217415,0.0200882482850913,0.5747824653175313
apples-160217.edf,R,0.5807471028167389,0.27225180065128723,3.222088886357138e-18,0.9000874843823204,-0.5201903957108988,-0.016708202718397777,0.49425290505958575,1.5340990369372046e-17,0.8978842290245752,-0.5392188230585444,-0.0005274784926602744,0.539200434136681,-7.454086229632185e-18,1.1745923625893315,-0.39554896896201464,-0.00776537832780482,0.38459019691358687,-4.640769813932296e-18,0.6039571586501132,-0.33474569859155967,-0.00778960081553323,0.32640623196885865
apples-140074.edf,W,0.42771786713398124,0.20949914223280117,2.8255500603325623e-18,1.1840427253883838,-0.3783090509829167,-0.02071195368188647,0.36108767997470315,6.648353083135441e-19,1.0242595236680112,-0.3033513858442643,0.0007810630732665281,0.31170768869916166,5.318682466508353e-18,1.0390898918276037,-0.30181998948648026,-0.00766143087608135,0.2793706429902847,-5.872711890102972e-18,0.9472434894502051,-0.2304623556306309,0.0023612564589943676,0.2381033873427955
apples-140074.edf,N1,0.6781839148704759,0.5378764201512344,9.113482915183893e-18,0.9140567853609338,-0.53905006467861,-0.01660507172892996,0.5171737558209762,-6.847984337398067e-18,1.0175257903864157,-0.6175742102876515,0.004100322693089684,0.6309242746462667,-7.82626781416922e-18,0.998502301716425,-0.5274460789262967,-0.0148242649468749,0.5065515201816637,2.1625213697046526e-18,1.0014860474947773,-0.5463396995607224,0.0074777489256795775,0.550519731226524
apples-140074.edf,N2,0.7998866876033319,0.6771493809076236,1.1898158250378972e-17,0.8557339155230594,-0.48964446559734626,-0.016410676760476965,0.4677604562630419,-2.2022105019859385e-18,1.0278162396538306,-0.5884149980337506,0.022895484943855703,0.616617420391517,1.8570223190638366e-17,0.9853893444646559,-0.5129720924677595,-0.016343382941716035,0.4877499876004478,-1.9866019725659807e-17,1.0143092241413694,-0.5102277276461586,0.024991567530576384,0.5495441477379531
apples-140074.edf,N3,0.8546416856153437,0.7644279331663691,1.1676170102256617e-17,0.8847844913672245,-0.5232596478807235,-0.011756909924161306,0.5076951022724011,-2.825550060332562e-17,1.0254630616880822,-0.6024318500130399,0.023885076603165713,0.6271144429699563,8.3104413539193e-18,1.0108899492523467,-0.5804964676399637,-0.011677474714925591,0.5628155647796442,1.4709481196437162e-17,0.9889793272335731,-0.5231440242951657,0.04557219741163489,0.5840060986019315
apples-140074.edf,R,0.5904657864430507,0.48955504259003985,1.2316074086508403e-17,0.9479935566376811,-0.5866784076240531,-0.013055779034481348,0.5735446326102102,2.3684757858670005e-18,0.9187776725459774,-0.5565430418013654,0.0001230808850826553,0.5580017337685079,4.5790531860095346e-18,0.5028910427537606,-0.281758029141824,-0.0059114561962987314,0.2801274477572606,-1.5789838572446672e-19,1.142801694685803,-0.4763220286432158,-0.012262311445680279,0.4685208296053972
apples-160287.edf,W,0.4158402904081927,0.1296573229351347,-4.9037456411612545e-18,1.081706641083409,-0.22304122964485962,0.027357451655467043,0.26188250263404056,-3.2524843538314445e-18,0.9852375083376207,-0.24252425967669955,0.004162941221861845,0.26647936726500787,6.004586499381129e-18,1.1175996119182405,-0.36713131822137773,0.0014142952244378605,0.3512385251962038,-1.0274514676718819e-17,0.8665674458669979,-0.15465971406313517,0.007781929067264928,0.17639243156837497
apples-160287.edf,N1,0.535375808615569,0.48011193350950915,-1.3729758071197769e-17,0.8756076558843153,-0.3847223848778711,0.048318126340161485,0.4573851469640593,4.9589961766590326e-18,0.9996528133412831,-0.5089309166153531,-0.023803758807170762,0.47597215006429605,1.3100631690576846e-17,0.9974223428987136,-0.48131548246351397,0.01820459572482297,0.49858164242097847,7.401486830834377e-19,0.7787437281224044,-0.42110719125825075,-0.007389044424957523,0.4125019070373569
apples-160287.edf,N2,0.7120877952419933,0.6995478231513129,1.2474275540151726e-17,0.8255868093698272,-0.4592237499866008,-0.05656537629308534,0.3686800816507643,-2.6075963738451276e-17,1.0135435210360941,-0.5689943935017255,-0.011964946828501629,0.5524120161138246,-3.309501673917805e-18,1.0149118444493592,-0.5543453571614716,-0.0551115108177104,0.48653631586299273,2.523949628240612e-17,0.9848350241279865,-0.5196656661787558,-0.009529975010763449,0.49785302535606313
apples-160287.edf,N3,0.8276890660811007,0.7464507066276505,-9.97252962470316e-18,0.8017051667505922,-0.46632337950842045,0.024910566161084776,0.5069415222647342,8.975276662232845e-18,1.031157815878194,-0.6402602180029526,0.01962003710150985,0.6553893257745381,-1.6903437713871856e-17,0.9306482246434803,-0.5702364495930101,0.019187639394846107,0.5984435714069594,6.8810454410451805e-18,1.0543835816390987,-0.6405006921866779,0.03669382824534851,0.681642127301108
apples-160287.edf,R,0.6829465706387611,0.5429727877639896,-1.2737136448440314e-17,0.6182159743835268,-0.2534480412936918,0.03859818090428081,0.3187499375418854,8.77213254024815e-20,0.9610563610102517,-0.6074860806633532,-0.001419234312691046,0.6081556762072311,1.228098555634741e-18,1.1976997194943686,-0.36955233065490867,0.03355873674454528,0.39976763290132744,-3.026385726385612e-18,0.4791167830109802,-0.2758766520637698,0.0030678811113234315,0.2831720562245163
apples-140011.edf,W,0.41434525366907843,0.3250813543401489,5.911715561524033e-18,1.0738270308096864,-0.46960889244510284,-0.02573365136178042,0.43924226696595353,9.183370113734983e-18,1.1865294720031134,-0.44177275158326823,-0.005819166762971657,0.4349780214288393,-3.1327039727734195e-18,1.0153004472523326,-0.46678126983145984,-0.010473977330507037,0.4353299092238302,-7.78123244850172e-18,0.9790693021552083,-0.4358389446519004,-0.017294210514126235,0.36404214432071136
