time_s,raw_uV,preproc_uV
5433.24,5514705.882352957,2390618.4364592214
5433.25,6740196.078431382,3128500.240726075
5433.26,-612745.0980391984,2418961.058890064
5433.27,7965686.274509807,833864.2198034987
5433.28,-1838235.2941176237,-733790.2776234088
5433.29,-612745.0980391984,-1439433.583557988
5433.3,-1838235.2941176237,-834571.4456794867
5433.31,3063725.490196077,950044.9505202093
5433.32,5514705.882352957,3278298.1381321754
5433.33,7965686.274509807,5266703.268521206
5433.34,11642156.86274511,6153088.304481594
5433.35,3063725.490196077,5600687.986382694
5433.36,12867647.058823535,3843487.383998377
5433.37,-5514705.882352928,1584968.6909023193
5433.38,-9191176.470588231,-294794.1604060629
5433.39,10416666.666666687,-1105556.4522719528
5433.4,4289215.686274531,-633980.0541777423
5433.41,7965686.274509807,761821.0776900962
5433.42,612745.0980392268,2300978.4003185523
5433.43,612745.0980392268,3107306.0453416216
5433.44,-612745.0980391984,2593308.8661294994
5433.45,4289215.686274531,730600.2480804678
5433.46,-3063725.490196077,-1895941.4041377897
5433.47,4289215.686274531,-4281772.646576347
5433.48,-1838235.2941176237,-5373533.971456751
5433.49,-3063725.490196077,-4485211.452565874
5433.5,-1838235.2941176237,-1587610.8125813575
5433.51,3063725.490196077,2664288.976512233
5433.52,4289215.686274531,7114853.415317718
5433.53,4289215.686274531,10524363.021371393
5433.54,30024509.803921577,11999321.171225794
5433.55,5514705.882352957,11290405.537587358
5433.56,21446078.431372568,8843981.792239338
5433.57,1838235.294117652,5600966.678756647
5433.58,-3063725.490196077,2632975.935082358
5433.59,-1838235.2941176237,742082.4859943676
5433.6,12867647.058823535,183705.99944922773
5433.61,-1838235.2941176237,617908.5683554944
5433.62,1838235.294117652,1303145.5806570442
5433.63,612745.0980392268,1433044.8698293492
5433.64,9191176.470588261,484123.38717417966
5433.65,-612745.0980391984,-1565019.790952704
5433.66,-3063725.490196077,-4215498.008474119
5433.67,-7965686.274509807,-6655664.210193142
5433.68,-10416666.666666657,-8099022.857277107
5433.69,-7965686.274509807,-8107445.708265434
5433.7,612745.0980392268,-6788935.021995152
5433.71,-1838235.2941176237,-4751222.551942598
5433.72,-612745.0980391984,-2883290.0675129793
5433.73,-6740196.078431353,-2010365.5340378603
5433.74,9191176.470588261,-2586748.3477812945
5433.75,-10416666.666666657,-4527012.81883758
5433.76,-4289215.686274502,-7252180.698166886
5433.77,-15318627.450980386,-9928359.74075442
5433.78,-12867647.058823507,-11795987.944095079
5433.79,-1838235.2941176237,-12458852.12570302
5433.8,-3063725.490196077,-12013359.089286765
5433.81,-10416666.666666657,-10966070.165741887
5433.82,-15318627.450980386,-9979161.0513426
5433.83,-10416666.666666657,-9567139.983465172
5433.84,-14093137.25490196,-9854750.31342109
5433.85,-5514705.882352928,-10512789.171494493
5433.86,-5514705.882352928,-10925367.81884206
5433.87,-5514705.882352928,-10491116.39124255
5433.88,-9191176.470588231,-8954122.812926812
5433.89,-1838235.2941176237,-6609825.24319257
5433.9,-1838235.2941176237,-4281136.09299763
5433.91,-9191176.470588231,-3040776.661082563
5433.92,-6740196.078431353,-3806081.7746916944
5433.93,-9191176.470588231,-6925738.53377166
5433.94,-9191176.470588231,-11956494.09859581
5433.95,4289215.686274531,-17715186.293137655
5433.96,-20220588.235294115,-22621102.869601306
5433.97,-32475490.196078423,-25205305.015727364
5433.98,-30024509.80392156,-24613823.801555756
5433.99,-26348039.21568627,-20908715.01581409
5434.0,-6740196.078431353,-15057384.343395619
5434.01,-10416666.666666657,-8599669.542916426
