time_s,raw_uV,preproc_uV
5433.82,-3063725.490196077,-3665981.6520191217
5433.83,-6740196.078431353,-5359040.604497986
5433.84,-5514705.882352928,-6302948.873770656
5433.85,-5514705.882352928,-6194656.435815226
5433.86,-6740196.078431353,-5077973.442671524
5433.87,-612745.0980391984,-3354259.126650125
5433.88,-1838235.2941176237,-1650575.9431628415
5433.89,-4289215.686274502,-595036.6921922694
5433.9,-4289215.686274502,-590551.7753268736
5433.91,612745.0980392268,-1676097.8449180743
5433.92,612745.0980392268,-3540596.1719834115
5433.93,-4289215.686274502,-5679300.494876817
5433.94,-10416666.666666657,-7619365.369834087
5433.95,-14093137.25490196,-9119855.94800563
5433.96,-7965686.274509807,-10265782.12292626
5433.97,-11642156.862745082,-11401305.287685197
5433.98,-16544117.647058811,-12925714.750398777
5433.99,-12867647.058823507,-15044783.91332443
5434.0,-15318627.450980386,-17589021.553642675
5434.01,-16544117.647058811,-19982854.97117307
5434.02,-21446078.431372542,-21386844.999890655
5434.03,-28799019.60784312,-20974370.41390133
5434.04,-25122549.019607846,-18236846.722191643
5434.05,-6740196.078431353,-13201525.59549519
5434.06,-4289215.686274502,-6477859.926224774
5434.07,1838235.294117652,892185.5355103216
5434.08,9191176.470588261,7730329.800298027
5434.09,12867647.058823535,13054332.950686289
5434.1,14093137.25490196,16331900.401658662
5434.11,10416666.666666687,17581756.975570146
5434.12,16544117.64705884,17297430.64038388
5434.13,18995098.03921569,16230590.563734427
5434.14,23897058.82352942,15130095.00505385
5434.15,11642156.86274511,14533393.996796053
5434.16,12867647.058823535,14666308.449329985
5434.17,11642156.86274511,15464923.463574855
5434.18,14093137.25490196,16688841.324776774
5434.19,16544117.64705884,18063759.395848565
5434.2,26348039.2156863,19384890.052171484
5434.21,21446078.431372568,20547407.50016135
5434.22,20220588.235294145,21512628.181452736
5434.23,21446078.431372568,22242432.512645215
5434.24,16544117.64705884,22631758.52020029
5434.25,23897058.82352942,22489916.810268268
5434.26,23897058.82352942,21587642.178782113
5434.27,20220588.235294145,19745405.657077074
5434.28,15318627.450980416,16919273.780474134
5434.29,15318627.450980416,13252934.301632948
5434.3,7965686.274509807,9076883.38159983
5434.31,4289215.686274531,4854063.439831397
5434.32,-1838235.2941176237,1090217.3238651005
5434.33,-1838235.2941176237,-1766538.369804645
5434.34,-1838235.2941176237,-3403865.084623814
5434.35,-3063725.490196077,-3693112.2666097693
5434.36,-5514705.882352928,-2706477.6954437727
5434.37,612745.0980392268,-702000.0771047297
5434.38,3063725.490196077,1919913.8080148615
5434.39,3063725.490196077,4687228.70123267
5434.4,10416666.666666687,7145164.783863214
5434.41,5514705.882352957,8959738.506789697
5434.42,4289215.686274531,10010733.492798643
5434.43,9191176.470588261,10429447.961870281
5434.44,17769607.843137264,10564880.006909434
5434.45,15318627.450980416,10870653.448812721
5434.46,7965686.274509807,11737463.575038994
5434.47,7965686.274509807,13323485.1074124
5434.48,16544117.64705884,15447873.617851712
5434.49,17769607.843137264,17605675.77000613
5434.5,20220588.235294145,19110673.64156495
5434.51,17769607.843137264,19333740.01706602
5434.52,16544117.64705884,17950850.695984237
5434.53,15318627.450980416,15097368.93884181
5434.54,15318627.450980416,11358914.345129814
5434.55,5514705.882352957,7592334.7925926475
5434.56,1838235.294117652,4629025.808322289
5434.57,5514705.882352957,2982908.669552947
5434.58,3063725.490196077,2674472.5008142423
5434.59,612745.0980392268,3252082.599040497
5434.6,-612745.0980391984,3994258.7473124005
